buy_now,spot,ladder,hedge
26456318.3347463,25911275.452339306,25635464.225748777,25832400.057977457
26456318.3347463,25884596.678465948,26422415.493323687,25824396.42581545
26456318.3347463,27375889.054523014,27047704.647720136,26271784.138632566
26456318.3347463,26128035.7193969,25906203.40461844,25897428.13809473
26456318.3347463,26762457.841094784,26205136.421089143,26087754.774604097
26456318.3347463,27303107.195903655,25540667.164553087,26249949.58104676
26456318.3347463,25076139.27200568,24912724.42286772,25581859.203877367
26456318.3347463,24991512.065205492,26401086.722508587,25556471.041837312
26456318.3347463,26197241.59887255,26803738.437594865,25918189.901937425
26456318.3347463,25506405.798609965,26231854.304740477,25710939.16185865
26456318.3347463,25735327.228662454,25684781.254766393,25779615.5908744
26456318.3347463,25336991.659720786,24772465.80634356,25660114.9201919
26456318.3347463,24774750.013948925,25320035.311156504,25491442.42646034
26456318.3347463,27211118.67466034,27083002.704670377,26222353.024673767
26456318.3347463,26208892.498587847,26461667.30287701,25921685.171852015
26456318.3347463,25455620.240560163,25558502.088685103,25695703.494443715
26456318.3347463,26248023.99716622,26563294.49440272,25933424.621425528
26456318.3347463,26067087.3374525,25444730.63810737,25879143.623511415
26456318.3347463,26309604.451401494,26257774.05932136,25951898.757696114
26456318.3347463,25989204.360107683,25612157.121567056,25855778.730307966
26456318.3347463,25882367.187180884,25834562.46280485,25823727.57842993
26456318.3347463,25675907.939973913,25860103.250619933,25761789.80426784
26456318.3347463,24839116.367072597,24359430.290993404,25510752.332397442
26456318.3347463,25377686.214994982,25417434.098515086,25672323.28677416
26456318.3347463,26580904.91546257,27359601.761923365,26033288.896914434
26456318.3347463,25789259.667344533,25833066.22663937,25795795.322479025
26456318.3347463,26488749.515510723,25609028.885738198,26005642.27692888
26456318.3347463,25043733.790191434,25568112.884419207,25572137.559333093
26456318.3347463,25578504.29923101,26686310.29262981,25732568.71204497
26456318.3347463,25860730.39734328,25503297.363085307,25817236.54147865
26456318.3347463,25188767.777071223,25444089.497208938,25615647.75539703
26456318.3347463,25429345.809216954,25994281.54753852,25687821.165040746
26456318.3347463,25050383.04358108,24761407.531497173,25574132.33534999
26456318.3347463,26322746.824694492,25886590.956659332,25955841.469684012
26456318.3347463,24963036.773965087,25621350.446143176,25547928.454465188
26456318.3347463,26346981.20973257,26746080.70119997,25963111.785195433
26456318.3347463,25412060.447563928,26411516.692532446,25682635.55654484
26456318.3347463,25922540.559478067,25844209.56559577,25835779.590119086
26456318.3347463,26203208.948446676,26148538.70926868,25919980.10680967
26456318.3347463,25560565.60125354,25745276.58545211,25727187.102651726
26456318.3347463,26499665.9860735,27290446.89722563,26008917.218097717
26456318.3347463,24318342.878739104,24377156.306086987,25354520.285897397
26456318.3347463,26724431.107571505,27226930.525681656,26076346.754547115
26456318.3347463,25744535.651100364,26325187.946958434,25782378.117605772
26456318.3347463,25525979.376707047,24964105.117488354,25716811.235287778
26456318.3347463,26443174.033277933,26189103.1643536,25991969.632259045
26456318.3347463,26591489.54105658,26057119.89034389,26036464.284592636
26456318.3347463,26946990.841026984,25627036.78651787,26143114.67458376
26456318.3347463,25326368.03131175,25685996.147141587,25656927.83166919
26456318.3347463,25662432.050949536,26397709.387134872,25757747.037560526
26456318.3347463,26518848.660951667,25984954.77180431,26014672.020561166
26456318.3347463,23136965.336435437,25659035.642990045,25000107.023206294
26456318.3347463,26348374.35146768,26056934.03515718,25963529.72771597
26456318.3347463,26474375.19540002,27020148.73498295,26001329.98089567
26456318.3347463,25303764.647553813,25945363.435864802,25650146.816541806
26456318.3347463,26411583.880281433,25606868.56008241,25982492.586360093
26456318.3347463,25648686.321021076,25981960.337276265,25753623.318581987
26456318.3347463,27025372.91768294,26569159.38256877,26166629.297580544
26456318.3347463,25788155.663128063,25690335.600748904,25795464.121214084
26456318.3347463,25807430.519954845,26002745.6544353,25801246.578262117
26456318.3347463,25422846.47604401,25534993.764721766,25685871.365088865
26456318.3347463,24940746.906600725,25077541.374956027,25541241.49425588
26456318.3347463,26400709.401259314,25461969.923456017,25979230.24265346
26456318.3347463,26047431.658604093,25962386.989584185,25873246.91985689
26456318.3347463,27420927.893179215,27188698.04866211,26285295.79022943
26456318.3347463,24137309.616107244,25208385.190317705,25300210.307107836
26456318.3347463,24530762.159968577,25638611.050001323,25418246.070266236
26456318.3347463,24559723.094100386,25589642.410628397,25426934.35050578
26456318.3347463,25647787.101077616,25605147.49692779,25753353.55259895
26456318.3347463,25534719.253174152,25518695.269287143,25719433.19822791
26456318.3347463,25310977.547153845,24936607.84141855,25652310.68642182
26456318.3347463,27149777.9009213,26568603.332539357,26203950.792552054
26456318.3347463,26182065.19345972,25854143.80530047,25913636.980313577
26456318.3347463,24841848.648354158,24433219.79770299,25511572.01678191
26456318.3347463,25509850.019828454,26096847.75410253,25711972.4282242
26456318.3347463,25903762.42086216,25982379.308979888,25830146.148534313
26456318.3347463,26574649.928765018,27513942.081082456,26031412.40090517
26456318.3347463,26233185.73940101,25793101.57731658,25928973.144095965
26456318.3347463,26586738.855599746,26638432.004935876,26035039.078955587
26456318.3347463,26235170.79091614,26964548.198992006,25929568.659550507
26456318.3347463,26085069.572287984,26211052.282175962,25884538.29396206
26456318.3347463,24870084.262285136,24920482.965050705,25520042.700961202
26456318.3347463,24546483.16128461,25365389.20610465,25422962.370661046
26456318.3347463,25467601.006251432,26074642.929832414,25699297.724151094
26456318.3347463,24364279.476396978,25176525.290222965,25368301.265194755
26456318.3347463,24942958.20506983,25726612.85819689,25541904.88379661
26456318.3347463,25775856.39037327,26175918.747877058,25791774.339387644
26456318.3347463,26128554.623309128,25990357.8624387,25897583.8092684
26456318.3347463,25103152.248133805,25511848.20949664,25589963.096715804
26456318.3347463,24893327.399457984,26101786.437841456,25527015.64211306
26456318.3347463,25069323.76885006,25401545.33182578,25579814.552930683
26456318.3347463,26693155.071830586,26255753.60899147,26066963.94382484
26456318.3347463,25578005.2192448,25256388.97943677,25732418.988049105
26456318.3347463,26719142.025675096,26948546.626913354,26074760.029978193
26456318.3347463,25903364.918842405,25597325.2164269,25830026.897928387
26456318.3347463,25633061.37899301,25623977.30888236,25748935.83597357
26456318.3347463,25456630.411764476,25976721.98530813,25696006.545805007
26456318.3347463,24686489.1902022,25396662.105076227,25464964.179336324
26456318.3347463,25076365.409878604,24381862.28495083,25581927.045239244
26456318.3347463,27220330.07108517,28106958.589784812,26225116.443601213
26456318.3347463,25238625.518590167,24995915.904736664,25630605.077852715
26456318.3347463,25079075.236579187,25556425.66388843,25582739.99324942
26456318.3347463,26584937.730945855,25917609.859113835,26034498.74155942
26456318.3347463,25266406.49573067,26832954.549413238,25638939.370994866
26456318.3347463,24466864.001138367,25661589.318745185,25399076.622617174
26456318.3347463,24973412.372691583,25212745.00733512,25551041.134083137
26456318.3347463,25179565.102987982,25501129.880919226,25612886.953172058
26456318.3347463,25955127.402945407,25957494.23560929,25845555.643159285
26456318.3347463,26745600.058443762,26970033.546316124,26082697.439808793
26456318.3347463,24737642.62464276,25347567.030782383,25480310.20966849
26456318.3347463,25512893.15579332,25389567.300776124,25712885.36901366
26456318.3347463,26379137.912529096,25305504.20093956,25972758.796034392
26456318.3347463,26477624.378948227,26992481.950533703,26002304.735960133
26456318.3347463,26204674.010098446,26930377.268829383,25920419.625305198
26456318.3347463,26270327.65567708,26297807.79986892,25940115.71897879
26456318.3347463,25554965.039833397,25494165.43114026,25725506.934225682
26456318.3347463,24757490.167587332,25970278.446458194,25486264.472551864
26456318.3347463,25911886.348898314,26411101.9029399,25832583.326945156
26456318.3347463,26200980.769197628,26894173.279996496,25919311.65303495
26456318.3347463,25758455.60516473,25974500.645162955,25786554.103825085
26456318.3347463,26259549.788348626,26362781.279208135,25936882.35878025
26456318.3347463,25940792.55764813,25659604.816885542,25841255.189570103
26456318.3347463,25463741.32982273,25071086.177942745,25698139.821222484
26456318.3347463,26986655.634626374,27039256.599692494,26155014.112663575
26456318.3347463,25919340.71000398,26177477.34367699,25834819.635276854
26456318.3347463,24946581.240133237,25304637.79181292,25542991.794315636
26456318.3347463,26364739.147259157,25762794.5587805,25968439.16645341
26456318.3347463,25536664.537240647,26533127.8714878,25720016.783447858
26456318.3347463,24936564.978765935,25423365.813814554,25539986.915905446
26456318.3347463,25489124.447761357,26453885.022100262,25705754.756604068
26456318.3347463,26846419.36299406,26009638.22729776,26112943.23117388
26456318.3347463,25532769.796565738,25708133.366701987,25718848.361245386
26456318.3347463,25204780.727830246,25303808.24167617,25620451.64062474
26456318.3347463,26230580.21083302,26038071.857927218,25928191.48552557
26456318.3347463,26112025.953642555,25452637.708064444,25892625.20836843
26456318.3347463,24854019.533681832,25775114.42104584,25515223.282380212
26456318.3347463,25899866.404236443,25215984.97557349,25828977.343546595
26456318.3347463,25681599.44693964,25795032.90175582,25763497.256357558
26456318.3347463,26261418.049832202,26896973.31499174,25937442.837225325
26456318.3347463,26304456.30734372,26264193.50607861,25950354.314478777
26456318.3347463,26037305.16724049,26420826.303615704,25870208.97244781
26456318.3347463,25027568.027681824,25765563.4788053,25567287.830580212
26456318.3347463,25872676.189125918,25739687.7230159,25820820.27901344
26456318.3347463,25246260.5815213,25439612.956685923,25632895.596732054
26456318.3347463,26163930.65323127,26043990.892694786,25908196.618245043
26456318.3347463,25631910.92768035,25455119.981371593,25748590.70057977
26456318.3347463,25307230.47484848,25295885.96639442,25651186.56473021
26456318.3347463,25241703.24931937,24994358.792296115,25631528.397071473
26456318.3347463,26011408.805956885,26097988.363076076,25862440.06406273
26456318.3347463,25938397.12739771,26517726.466625202,25840536.560494974
26456318.3347463,26148424.85450436,25883319.53982686,25903544.878626972
26456318.3347463,25769205.603509165,25390711.298833568,25789779.103328414
26456318.3347463,24816705.93500503,25239750.691700753,25504029.202777173
26456318.3347463,27159804.237671994,27348132.701571945,26206958.69357726
26456318.3347463,26360230.841098696,26702775.838336878,25967086.674605273
26456318.3347463,24985193.89277293,25650909.983765863,25554575.590107545
26456318.3347463,25840048.249600977,24780747.996349357,25811031.897155955
26456318.3347463,25369232.52318055,24695573.972320233,25669787.179229826
26456318.3347463,25865820.4009298,26199315.50309503,25818763.542554602
26456318.3347463,26170898.27682787,26150166.703493282,25910286.905324027
26456318.3347463,25385307.684021123,26351863.29364086,25674609.727482
26456318.3347463,25148921.437545277,25281492.61444691,25603693.853539247
26456318.3347463,26860687.500384755,26445958.32017405,26117223.67239109
26456318.3347463,26355179.98236055,26356616.86789983,25965571.416983828
26456318.3347463,26910080.603257954,25874412.679331176,26132041.60325305
26456318.3347463,26337820.82797008,26162569.76823311,25960363.670666687
26456318.3347463,24939949.488450885,26490492.066007037,25541002.268810928
26456318.3347463,25656314.415852115,26274942.765742812,25755911.747031298
26456318.3347463,27268160.477917466,26689469.461698018,26239465.565650903
26456318.3347463,25765617.760164678,25463519.558671806,25788702.75032507
26456318.3347463,24991654.136934407,26206342.320765898,25556513.663355984
26456318.3347463,26526288.717338588,26984466.077274304,26016904.03747724
26456318.3347463,25539749.89157038,26693220.2555886,25720942.389746778
26456318.3347463,25430007.334787816,25690428.3550063,25688019.62271201
26456318.3347463,26638156.560155462,27619563.121173155,26050464.390322305
26456318.3347463,25812058.366640314,25637038.52309339,25802634.93226776
26456318.3347463,25634152.992062435,25224962.405160423,25749263.319894396
26456318.3347463,24539257.517347593,26016481.682156257,25420794.67747994
26456318.3347463,25668617.40932327,26024154.58428418,25759602.645072646
26456318.3347463,25864162.652119175,25616255.134538393,25818266.217911415
26456318.3347463,25478493.09534154,25900133.59667039,25702565.350878127
26456318.3347463,26359194.87756492,24703018.952271417,25966775.88554514
